transaction_id,customer_id,account_type,transaction_time,transaction_hour,amount,payment_method,merchant_name,location,home_city,device_type,transaction_status,is_fraud,risk_score
TXN0005855,CUST01181,Salary,17-01-24 8:19,8,81136.22,Debit Card,BigBasket,Bhopal,Bhopal,Desktop,Success,0,2
TXN0005856,CUST00544,Current,04-07-24 15:17,15,7991.34,UPI,PayTM Mall,Pune,Pune,Mobile,Success,0,7
TXN0005857,CUST00150,Current,21-07-24 18:47,18,3044.34,NEFT,Uber,Lucknow,Lucknow,POS Terminal,Failed,0,18
TXN0005858,CUST00790,Salary,29-07-24 1:33,1,3698.96,Credit Card,IRCTC,Ahmedabad,Bengaluru,POS Terminal,Reversed,0,47
TXN0005859,CUST00218,Savings,02-11-24 9:56,9,5130.05,UPI,Google Pay Merchant,Lucknow,Lucknow,Desktop,Success,0,1
TXN0005860,CUST00269,Savings,30-03-24 3:35,3,2876.56,Net Banking,Jewellery Store,Pune,Pune,Mobile,Success,0,26
TXN0005861,CUST00796,Current,15-06-24 17:36,17,24248.83,IMPS,Swiggy,Lucknow,Lucknow,Tablet,Success,0,9
TXN0005862,CUST00192,Current,03-08-24 7:04,7,21124.8,Credit Card,Zomato,Mumbai,Mumbai,Mobile,Success,0,3
TXN0005863,CUST00130,Current,16-09-24 2:59,2,2998.91,IMPS,Zomato,Jaipur,Jaipur,Mobile,Success,0,20
TXN0005864,CUST00472,Salary,24-01-24 0:35,0,21069.14,Net Banking,PayTM Mall,Kolkata,Kolkata,Desktop,Success,0,7
TXN0005865,CUST00732,Savings,06-10-24 20:52,20,5398.34,IMPS,Grocery Store,Ahmedabad,Ahmedabad,POS Terminal,Success,0,3
TXN0005866,CUST00122,Current,14-02-24 16:05,16,84384.85,NEFT,Nykaa,Surat,Surat,Desktop,Success,0,1
TXN0005867,CUST00699,Current,12-09-24 13:59,13,1196.55,IMPS,Pharmacy,Pune,Pune,POS Terminal,Success,0,6
TXN0005868,CUST00216,Savings,11-02-24 20:11,20,395.3,UPI,Jewellery Store,Chennai,Chennai,POS Terminal,Failed,0,19
TXN0005869,CUST00829,Current,19-05-24 13:00,13,10278.97,IMPS,BookMyShow,Bengaluru,Lucknow,Mobile,Success,0,22
TXN0005870,CUST00183,Salary,23-11-24 5:07,5,14955.66,UPI,Flipkart,Surat,Surat,Desktop,Success,0,6
TXN0005871,CUST00865,Current,01-11-24 6:16,6,3925.75,UPI,PhonePe Merchant,Chennai,Chennai,Mobile,Failed,0,16
TXN0005872,CUST00212,Salary,09-04-24 1:47,1,19607.08,Net Banking,IRCTC,Surat,Surat,Mobile,Success,0,33
TXN0005873,CUST00834,Salary,25-08-24 8:39,8,1661.39,UPI,Flight Booking,Jaipur,Jaipur,Mobile,Success,1,3
TXN0005874,CUST00210,Current,22-11-24 12:38,12,1521.25,Debit Card,Pharmacy,Bengaluru,Bengaluru,Mobile,Success,0,3
TXN0005875,CUST00871,Current,18-04-24 22:21,22,350.83,IMPS,IRCTC,Hyderabad,Hyderabad,Tablet,Failed,0,10
TXN0005876,CUST00722,Current,17-08-24 9:00,9,1247.29,UPI,Amazon,Kolkata,Kolkata,POS Terminal,Success,0,5
TXN0005877,CUST00681,Savings,17-11-24 10:41,10,8065.88,IMPS,Google Pay Merchant,Ahmedabad,Jaipur,Mobile,Success,0,25
TXN0005878,CUST00538,Current,18-08-24 17:36,17,2641.34,Debit Card,Google Pay Merchant,Bhopal,Bhopal,POS Terminal,Success,0,6
TXN0005879,CUST01119,Savings,10-04-24 3:43,3,521.81,Debit Card,Fuel Station,Chennai,Surat,Mobile,Success,0,48
TXN0005880,CUST00161,Savings,28-08-24 6:21,6,1901.79,Debit Card,Hotel Booking,Bhopal,Bhopal,Desktop,Success,0,9
TXN0005881,CUST00595,Salary,27-12-24 3:24,3,33644.22,IMPS,Local ATM,Chennai,Chennai,Tablet,Success,0,29
TXN0005882,CUST00908,Current,25-11-24 7:40,7,5073.46,NEFT,Ola,Mumbai,Mumbai,Desktop,Success,0,9
TXN0005883,CUST01093,Savings,19-10-24 8:07,8,3235.72,Debit Card,PhonePe Merchant,Hyderabad,Hyderabad,POS Terminal,Success,0,8
TXN0005884,CUST00176,Salary,18-01-24 10:27,10,2815.24,IMPS,PayTM Mall,Kolkata,Chennai,Tablet,Success,0,24
TXN0005885,CUST01015,Current,01-07-24 7:14,7,7328.56,Credit Card,Zomato,Lucknow,Lucknow,POS Terminal,Success,0,1
TXN0005886,CUST00769,Salary,18-12-24 2:27,2,9678.27,IMPS,Grocery Store,Bhopal,Pune,Tablet,Success,0,40
TXN0005887,CUST00794,Savings,02-02-24 22:24,22,3139.84,Credit Card,PhonePe Merchant,Pune,Surat,POS Terminal,Success,0,21
TXN0005888,CUST00793,Salary,04-01-24 1:25,1,2521.91,Credit Card,Google Pay Merchant,Ahmedabad,Ahmedabad,POS Terminal,Success,0,21
TXN0005889,CUST00632,Current,09-11-24 18:18,18,176245.96,IMPS,IRCTC,Ahmedabad,Ahmedabad,Desktop,Success,0,25
TXN0005890,CUST01124,Salary,09-09-24 14:47,14,16284.16,IMPS,Fuel Station,Pune,Bhopal,POS Terminal,Success,0,27
TXN0005891,CUST00757,Salary,16-10-24 17:19,17,2762.02,NEFT,Fuel Station,Pune,Pune,Desktop,Success,0,2
TXN0005892,CUST00605,Current,14-12-24 7:12,7,1473.63,UPI,Swiggy,Surat,Surat,Desktop,Success,0,9
TXN0005893,CUST01019,Savings,05-10-24 9:02,9,15752.55,Credit Card,Swiggy,Bhopal,Bhopal,Desktop,Success,0,9
TXN0005894,CUST00661,Savings,19-03-24 20:50,20,1493.98,Credit Card,Myntra,Surat,Surat,Tablet,Success,0,7
TXN0005895,CUST00700,Salary,01-01-24 6:24,6,3852.98,Net Banking,Flipkart,Bhopal,Bhopal,POS Terminal,Success,0,10
TXN0005896,CUST01071,Current,31-05-24 15:31,15,2189.81,IMPS,Electronics Store,Ahmedabad,Ahmedabad,Tablet,Success,0,0
TXN0005897,CUST00927,Salary,25-11-24 19:20,19,5599.66,Credit Card,Uber,Bengaluru,Kolkata,Mobile,Success,0,26
TXN0005898,CUST00017,Current,14-12-24 9:31,9,4525.82,Net Banking,Unknown Merchant,Mumbai,Mumbai,Tablet,Success,0,22
TXN0005899,CUST00408,Salary,16-02-24 5:24,5,1379.37,UPI,Unknown Merchant,Bhopal,Bhopal,Desktop,Success,0,23
TXN0005900,CUST00761,Current,25-08-24 22:01,22,6248.03,NEFT,Ola,Mumbai,Mumbai,Mobile,Failed,0,18
TXN0005901,CUST00471,Current,28-02-24 0:43,0,5104.09,Debit Card,Nykaa,Delhi,Chennai,Desktop,Success,0,23
TXN0005902,CUST00014,Current,23-12-24 19:40,19,2179.66,IMPS,BigBasket,Delhi,Delhi,Mobile,Success,0,1
TXN0005903,CUST00555,Savings,12-02-24 7:58,7,25304.3,Debit Card,Unknown Merchant,Bhopal,Bhopal,Desktop,Success,0,24
TXN0005904,CUST00568,Savings,30-11-24 19:32,19,6543.66,Net Banking,IRCTC,Lucknow,Delhi,Mobile,Success,1,33
TXN0005905,CUST00995,Savings,26-09-24 18:45,18,3111.79,IMPS,IRCTC,Bengaluru,Bengaluru,Desktop,Success,0,4
TXN0005906,CUST00404,Salary,17-08-24 19:25,19,9814.59,Net Banking,Fuel Station,Chennai,Chennai,POS Terminal,Success,0,12
TXN0005907,CUST00310,Salary,20-10-24 17:27,17,1211.07,Net Banking,Flipkart,Delhi,Hyderabad,Tablet,Reversed,0,33
TXN0005908,CUST00875,Savings,06-02-24 0:18,0,5254.84,IMPS,Nykaa,Surat,Surat,Desktop,Success,0,0
TXN0005909,CUST01159,Current,12-02-24 8:24,8,13037.44,Net Banking,Hospital,Bhopal,Bhopal,Mobile,Success,0,7
TXN0005910,CUST00088,Salary,30-11-24 13:54,13,5776.58,Net Banking,BigBasket,Surat,Surat,POS Terminal,Reversed,0,11
TXN0005911,CUST00837,Savings,26-10-24 22:53,22,29967.4,Debit Card,Hospital,Kolkata,Kolkata,POS Terminal,Success,0,1
TXN0005912,CUST00892,Savings,14-07-24 17:00,17,70612.63,Credit Card,Uber,Mumbai,Mumbai,Tablet,Success,0,3
TXN0005913,CUST00579,Salary,23-03-24 19:13,19,3417.98,Debit Card,Google Pay Merchant,Jaipur,Jaipur,Desktop,Success,0,3
TXN0005914,CUST00616,Savings,17-10-24 21:03,21,14699.44,IMPS,PayTM Mall,Surat,Surat,Desktop,Success,0,6
TXN0005915,CUST01012,Savings,30-04-24 17:01,17,77860.98,Net Banking,Ola,Lucknow,Lucknow,Desktop,Success,0,6
TXN0005916,CUST00381,Savings,06-05-24 23:15,23,2799.37,Credit Card,PayTM Mall,Jaipur,Pune,Tablet,Success,0,27
TXN0005917,CUST01079,Current,10-01-24 19:16,19,8876.81,Net Banking,Pharmacy,Jaipur,Jaipur,Desktop,Success,0,12
TXN0005918,CUST00512,Current,30-03-24 11:29,11,5524.37,Debit Card,Uber,Mumbai,Mumbai,Tablet,Success,0,5
TXN0005919,CUST01080,Current,03-01-24 18:19,18,64513.95,Credit Card,Myntra,Jaipur,Jaipur,POS Terminal,Success,0,3
TXN0005920,CUST00904,Current,27-05-24 10:58,10,11688.97,NEFT,Google Pay Merchant,Surat,Surat,POS Terminal,Failed,0,11
TXN0005921,CUST00091,Current,31-07-24 0:55,0,1171.71,IMPS,Pharmacy,Lucknow,Lucknow,Desktop,Success,0,2
TXN0005922,CUST00613,Salary,07-10-24 18:27,18,1638.56,Debit Card,Swiggy,Chennai,Chennai,POS Terminal,Success,0,2
TXN0005923,CUST00114,Current,21-03-24 15:02,15,7804.57,Net Banking,Ola,Chennai,Hyderabad,POS Terminal,Success,0,27
TXN0005924,CUST00799,Salary,14-03-24 15:02,15,18740.49,IMPS,Electronics Store,Bengaluru,Bhopal,Tablet,Failed,0,33
TXN0005925,CUST00812,Salary,11-09-24 7:32,7,28664.54,Credit Card,Hotel Booking,Kolkata,Mumbai,Mobile,Success,0,26
TXN0005926,CUST00169,Current,02-01-24 11:21,11,195.19,Debit Card,Nykaa,Chennai,Chennai,Tablet,Success,0,8
TXN0005927,CUST00250,Savings,17-04-24 17:12,17,12976.03,UPI,Swiggy,Hyderabad,Hyderabad,POS Terminal,Success,0,9
TXN0005928,CUST00729,Salary,16-05-24 21:47,21,2617.34,Credit Card,BookMyShow,Jaipur,Jaipur,POS Terminal,Success,0,3
TXN0005929,CUST00639,Current,27-01-24 20:18,20,3222.03,Debit Card,PayTM Mall,Pune,Pune,Desktop,Success,1,6
TXN0005930,CUST00981,Current,26-11-24 14:37,14,2338.14,UPI,Hotel Booking,Bengaluru,Bengaluru,Mobile,Success,0,9
TXN0005931,CUST00466,Savings,28-12-24 6:40,6,3019.99,Credit Card,Grocery Store,Jaipur,Jaipur,Tablet,Success,0,5
TXN0005932,CUST00886,Salary,05-02-24 19:41,19,569.37,IMPS,Amazon,Mumbai,Kolkata,POS Terminal,Success,0,29
TXN0005933,CUST00422,Current,24-04-24 8:52,8,34754.66,Net Banking,Nykaa,Delhi,Delhi,Tablet,Success,0,13
TXN0005934,CUST01017,Salary,05-10-24 10:22,10,2322.75,Debit Card,Pharmacy,Mumbai,Mumbai,Tablet,Success,0,7
TXN0005935,CUST00141,Salary,17-07-24 17:43,17,29930.87,Net Banking,Fuel Station,Ahmedabad,Ahmedabad,Mobile,Failed,0,16
TXN0005936,CUST00268,Salary,17-08-24 10:18,10,24315.82,UPI,Grocery Store,Ahmedabad,Ahmedabad,Tablet,Success,0,2
TXN0005937,CUST00523,Savings,22-12-24 15:17,15,58026.36,Credit Card,Google Pay Merchant,Pune,Pune,POS Terminal,Success,0,5
TXN0005938,CUST00262,Savings,02-12-24 21:33,21,141037.86,NEFT,Grocery Store,Chennai,Bengaluru,Tablet,Success,0,24
TXN0005939,CUST00440,Salary,13-03-24 7:39,7,6389.71,UPI,Myntra,Delhi,Delhi,Desktop,Success,0,1
TXN0005940,CUST00659,Salary,06-01-24 8:26,8,2342.96,Debit Card,Local ATM,Bengaluru,Bengaluru,Mobile,Success,0,1
TXN0005941,CUST00424,Savings,11-10-24 5:12,5,12810.26,Net Banking,BookMyShow,Jaipur,Jaipur,Mobile,Success,0,9
TXN0005942,CUST01076,Salary,28-06-24 22:29,22,12394.5,Credit Card,Pharmacy,Bhopal,Bhopal,POS Terminal,Reversed,0,4
TXN0005943,CUST00966,Savings,03-01-24 11:26,11,7053.7,Net Banking,IRCTC,Mumbai,Mumbai,POS Terminal,Success,0,5
TXN0005944,CUST00453,Current,29-11-24 20:18,20,7510.23,NEFT,Google Pay Merchant,Jaipur,Jaipur,POS Terminal,Success,0,9
TXN0005945,CUST00724,Current,18-09-24 1:27,1,10992.9,NEFT,Amazon,Pune,Pune,Mobile,Success,0,22
TXN0005946,CUST00774,Salary,27-11-24 23:22,23,2047.43,Net Banking,Myntra,Ahmedabad,Ahmedabad,Desktop,Success,0,13
TXN0005947,CUST00317,Current,07-09-24 12:00,12,1937.65,UPI,Hotel Booking,Mumbai,Mumbai,Desktop,Success,0,9
TXN0005948,CUST00248,Current,10-06-24 7:13,7,180543.29,IMPS,Hospital,Surat,Surat,Desktop,Success,0,2
TXN0005949,CUST01101,Savings,02-11-24 20:36,20,2318.6,Credit Card,Pharmacy,Mumbai,Mumbai,POS Terminal,Success,0,5
TXN0005950,CUST00902,Current,02-10-24 1:58,1,1640.19,Credit Card,IRCTC,Bhopal,Bhopal,POS Terminal,Success,0,25
TXN0005951,CUST00422,Current,07-10-24 8:48,8,15775.94,Credit Card,BookMyShow,Delhi,Delhi,Mobile,Success,0,1
TXN0005952,CUST00883,Current,22-10-24 8:16,8,1164.51,IMPS,Hotel Booking,Ahmedabad,Hyderabad,Desktop,Success,0,26
TXN0005953,CUST00822,Savings,10-12-24 15:34,15,1429.42,Net Banking,Flipkart,Bhopal,Bhopal,POS Terminal,Success,0,13
TXN0005954,CUST00722,Current,19-03-24 14:21,14,2035.04,Credit Card,Myntra,Kolkata,Kolkata,Mobile,Success,0,8
TXN0005955,CUST00542,Savings,11-11-24 2:32,2,3252.9,Credit Card,Hospital,Jaipur,Jaipur,Tablet,Success,0,27
TXN0005956,CUST01185,Savings,21-07-24 6:43,6,2909.46,IMPS,Zomato,Chennai,Chennai,Mobile,Success,0,4
TXN0005957,CUST00887,Current,11-04-24 12:18,12,9008.1,Debit Card,BigBasket,Chennai,Chennai,Mobile,Success,0,7
TXN0005958,CUST00060,Current,04-08-24 10:41,10,7231.9,NEFT,Local ATM,Jaipur,Jaipur,Desktop,Success,0,8
TXN0005959,CUST00971,Savings,05-08-24 3:17,3,15594.28,Net Banking,BookMyShow,Surat,Surat,Mobile,Success,0,25
TXN0005960,CUST00462,Savings,24-07-24 10:53,10,11894.16,NEFT,Jewellery Store,Pune,Jaipur,Tablet,Success,0,20
TXN0005961,CUST00693,Current,13-10-24 15:42,15,3909.37,IMPS,Uber,Kolkata,Kolkata,Tablet,Success,0,4
TXN0005962,CUST01132,Salary,27-12-24 23:20,23,2305.36,Net Banking,Grocery Store,Delhi,Delhi,Tablet,Success,0,11
TXN0005963,CUST00151,Salary,10-08-24 20:16,20,161626.64,IMPS,Fuel Station,Delhi,Delhi,Desktop,Failed,0,43
TXN0005964,CUST00214,Savings,19-12-24 5:59,5,5640.03,Credit Card,PayTM Mall,Jaipur,Jaipur,POS Terminal,Success,0,8
TXN0005965,CUST00690,Salary,08-07-24 20:30,20,539.94,IMPS,Myntra,Hyderabad,Hyderabad,POS Terminal,Success,0,2
TXN0005966,CUST00876,Salary,08-07-24 13:34,13,15057.04,IMPS,Fuel Station,Pune,Pune,POS Terminal,Success,0,25
TXN0005967,CUST00430,Current,22-03-24 0:28,0,1247.29,Debit Card,Swiggy,Bhopal,Bhopal,POS Terminal,Success,0,2
TXN0005968,CUST00633,Salary,19-08-24 7:32,7,4540.51,UPI,IRCTC,Kolkata,Pune,POS Terminal,Success,0,27
TXN0005969,CUST00451,Savings,10-09-24 8:24,8,4126.83,IMPS,Pharmacy,Bhopal,Bhopal,Mobile,Failed,0,16
TXN0005970,CUST00610,Savings,28-11-24 0:51,0,10847.23,Credit Card,Fuel Station,Chennai,Bengaluru,POS Terminal,Failed,0,34
TXN0005971,CUST00027,Salary,14-02-24 15:42,15,1293.99,Net Banking,PhonePe Merchant,Bhopal,Bhopal,POS Terminal,Success,0,14
TXN0005972,CUST00057,Savings,01-02-24 20:16,20,844.47,UPI,Swiggy,Delhi,Delhi,Mobile,Success,0,8
TXN0005973,CUST00218,Savings,01-01-24 2:04,2,3587.27,Debit Card,Hospital,Lucknow,Lucknow,Tablet,Failed,0,33
TXN0005974,CUST00376,Savings,07-04-24 12:33,12,2746.67,Net Banking,Google Pay Merchant,Surat,Surat,Desktop,Success,0,10
TXN0005975,CUST00321,Savings,22-08-24 10:58,10,8499.92,UPI,Grocery Store,Mumbai,Pune,Tablet,Failed,0,34
TXN0005976,CUST01075,Savings,28-10-24 21:18,21,401018.24,NEFT,PhonePe Merchant,Chennai,Chennai,Mobile,Failed,1,40
TXN0005977,CUST00513,Current,21-11-24 22:20,22,36632.91,NEFT,BookMyShow,Surat,Surat,Mobile,Success,0,3
TXN0005978,CUST01169,Current,28-03-24 1:25,1,960.15,UPI,Fuel Station,Jaipur,Jaipur,Tablet,Success,0,22
TXN0005979,CUST00055,Current,30-12-24 12:26,12,3780.66,NEFT,Electronics Store,Ahmedabad,Ahmedabad,POS Terminal,Failed,0,14
TXN0005980,CUST00946,Current,24-06-24 13:47,13,4118.93,Net Banking,PhonePe Merchant,Ahmedabad,Ahmedabad,Desktop,Success,0,9
TXN0005981,CUST00075,Salary,18-01-24 11:56,11,7775.91,IMPS,Zomato,Delhi,Delhi,POS Terminal,Success,0,1
TXN0005982,CUST00397,Salary,28-04-24 15:57,15,72188.16,NEFT,Google Pay Merchant,Jaipur,Jaipur,Desktop,Success,0,9
TXN0005983,CUST00356,Salary,06-11-24 1:59,1,28539.65,UPI,Hospital,Delhi,Delhi,Tablet,Success,0,48
TXN0005984,CUST01159,Current,19-12-24 20:44,20,5806.01,NEFT,IRCTC,Bhopal,Bhopal,Desktop,Reversed,0,2
TXN0005985,CUST00961,Savings,21-12-24 8:28,8,1107.56,UPI,Uber,Bhopal,Bhopal,Tablet,Success,0,6
TXN0005986,CUST00401,Salary,03-01-24 18:17,18,1211.09,Credit Card,Local ATM,Bhopal,Delhi,POS Terminal,Success,0,24
TXN0005987,CUST00688,Current,19-09-24 12:05,12,6608.06,Debit Card,Local ATM,Bhopal,Bhopal,Mobile,Success,0,5
TXN0005988,CUST00375,Savings,13-11-24 8:26,8,1535.14,Net Banking,Amazon,Hyderabad,Hyderabad,POS Terminal,Success,0,11
TXN0005989,CUST00869,Current,16-07-24 10:30,10,54635.65,IMPS,Google Pay Merchant,Chennai,Chennai,Tablet,Success,0,1
TXN0005990,CUST01098,Salary,14-01-24 13:36,13,2309.21,Net Banking,Swiggy,Surat,Surat,POS Terminal,Success,0,14
TXN0005991,CUST01073,Current,14-05-24 16:07,16,1691.19,Debit Card,PayTM Mall,Ahmedabad,Ahmedabad,POS Terminal,Success,0,3
TXN0005992,CUST00981,Current,27-09-24 15:12,15,8135.45,IMPS,PayTM Mall,Bengaluru,Bengaluru,Tablet,Reversed,0,5
TXN0005993,CUST00842,Salary,20-01-24 19:55,19,33455.1,Debit Card,Fuel Station,Mumbai,Mumbai,Tablet,Success,0,2
TXN0005994,CUST00412,Salary,22-11-24 2:10,2,4658.16,Credit Card,PhonePe Merchant,Jaipur,Jaipur,POS Terminal,Success,0,25
TXN0005995,CUST00869,Current,12-10-24 13:58,13,62580.02,Debit Card,IRCTC,Chennai,Chennai,POS Terminal,Failed,0,19
TXN0005996,CUST00911,Current,28-08-24 9:41,9,4747.13,Net Banking,PhonePe Merchant,Hyderabad,Hyderabad,POS Terminal,Failed,0,15
TXN0005997,CUST01195,Savings,16-10-24 4:00,4,2361.94,Net Banking,Local ATM,Kolkata,Lucknow,Tablet,Success,0,52
TXN0005998,CUST00489,Current,01-12-24 8:43,8,110033.15,Debit Card,IRCTC,Pune,Pune,POS Terminal,Success,0,9
TXN0005999,CUST00074,Current,10-01-24 3:12,3,12381.03,Net Banking,IRCTC,Hyderabad,Hyderabad,Desktop,Success,0,29
TXN0006000,CUST00495,Current,21-08-24 5:12,5,19149.89,NEFT,Myntra,Surat,Surat,POS Terminal,Failed,0,10
TXN0006001,CUST01146,Salary,19-11-24 0:28,0,4570.64,Net Banking,Hotel Booking,Jaipur,Jaipur,Tablet,Success,0,14
TXN0006002,CUST00816,Salary,30-08-24 5:42,5,2878.96,Debit Card,Jewellery Store,Pune,Pune,Desktop,Success,0,9
TXN0006003,CUST00056,Salary,18-04-24 14:35,14,37971.35,Credit Card,Uber,Jaipur,Jaipur,POS Terminal,Success,0,0
TXN0006004,CUST00067,Current,30-03-24 3:46,3,1396.92,NEFT,Uber,Bhopal,Bhopal,Mobile,Success,0,29
TXN0006005,CUST00407,Savings,13-08-24 9:12,9,17250.56,Net Banking,PhonePe Merchant,Jaipur,Jaipur,Tablet,Failed,0,17
TXN0006006,CUST00248,Current,27-05-24 11:45,11,30243.12,Credit Card,Electronics Store,Surat,Surat,POS Terminal,Success,0,5
TXN0006007,CUST01075,Savings,03-07-24 8:41,8,54226.05,UPI,Amazon,Chennai,Chennai,Tablet,Success,0,1
TXN0006008,CUST00429,Current,16-05-24 14:31,14,2735.93,UPI,Swiggy,Ahmedabad,Hyderabad,Tablet,Success,0,27
TXN0006009,CUST00448,Salary,02-05-24 0:47,0,9248.95,Credit Card,Amazon,Bengaluru,Surat,Tablet,Success,0,29
TXN0006010,CUST00835,Current,24-06-24 12:31,12,1300.48,Debit Card,Pharmacy,Pune,Pune,Desktop,Success,0,6
TXN0006011,CUST00885,Savings,25-12-24 1:12,1,3464.12,Credit Card,BookMyShow,Chennai,Chennai,Desktop,Success,0,21
TXN0006012,CUST00576,Salary,25-09-24 14:42,14,134685.86,Net Banking,IRCTC,Pune,Pune,POS Terminal,Success,0,30
TXN0006013,CUST00808,Current,25-03-24 19:44,19,25336.26,NEFT,Nykaa,Bengaluru,Bengaluru,Mobile,Success,0,6
TXN0006014,CUST00280,Salary,28-08-24 12:35,12,7466.89,NEFT,Grocery Store,Mumbai,Mumbai,Desktop,Success,0,6
TXN0006015,CUST00229,Salary,02-10-24 5:40,5,10335.24,Debit Card,Flipkart,Surat,Surat,Desktop,Success,0,2
TXN0006016,CUST01179,Savings,06-12-24 15:24,15,4647.1,Debit Card,Flipkart,Hyderabad,Bengaluru,Mobile,Success,0,29
TXN0006017,CUST01002,Current,08-11-24 7:37,7,23830.86,NEFT,Fuel Station,Pune,Pune,Mobile,Success,0,7
TXN0006018,CUST00672,Salary,20-07-24 1:45,1,26608.37,UPI,BookMyShow,Ahmedabad,Ahmedabad,POS Terminal,Success,0,27
TXN0006019,CUST00946,Current,20-07-24 7:33,7,4875.57,NEFT,PayTM Mall,Ahmedabad,Ahmedabad,POS Terminal,Success,0,4
TXN0006020,CUST00484,Salary,12-04-24 8:47,8,532.31,UPI,Swiggy,Bhopal,Bhopal,POS Terminal,Success,0,6
TXN0006021,CUST00659,Salary,01-10-24 2:40,2,3164.67,NEFT,IRCTC,Bengaluru,Bengaluru,Tablet,Success,0,22
TXN0006022,CUST01082,Current,09-01-24 21:41,21,8191.73,IMPS,Ola,Ahmedabad,Ahmedabad,Desktop,Success,0,5
TXN0006023,CUST00705,Current,13-01-24 7:30,7,1337.25,Net Banking,Google Pay Merchant,Pune,Pune,Desktop,Success,0,7
TXN0006024,CUST00958,Salary,01-07-24 16:10,16,888.93,UPI,Hospital,Bengaluru,Bengaluru,POS Terminal,Success,0,8
TXN0006025,CUST00964,Current,04-09-24 4:41,4,7046.19,UPI,Swiggy,Chennai,Chennai,POS Terminal,Success,0,26
TXN0006026,CUST01110,Current,20-08-24 21:44,21,623.95,Net Banking,Myntra,Pune,Pune,Mobile,Success,0,5
TXN0006027,CUST00818,Salary,12-02-24 15:17,15,1323.76,UPI,Grocery Store,Ahmedabad,Bhopal,Desktop,Success,0,27
TXN0006028,CUST00946,Current,07-09-24 8:10,8,6910.22,Debit Card,Electronics Store,Ahmedabad,Ahmedabad,Tablet,Success,0,8
TXN0006029,CUST00610,Savings,12-10-24 23:55,23,5450.2,Net Banking,Flight Booking,Bengaluru,Bengaluru,Mobile,Success,0,14
TXN0006030,CUST00509,Salary,22-06-24 4:02,4,41131.7,NEFT,Hospital,Lucknow,Chennai,POS Terminal,Success,0,41
TXN0006031,CUST00024,Savings,31-08-24 21:05,21,24803.28,NEFT,Flipkart,Mumbai,Mumbai,Mobile,Success,0,0
TXN0006032,CUST00829,Current,10-12-24 6:17,6,10358.8,Net Banking,Zomato,Pune,Lucknow,Tablet,Success,0,28
TXN0006033,CUST00548,Salary,25-06-24 17:32,17,15974.64,UPI,Flipkart,Mumbai,Mumbai,POS Terminal,Success,0,8
TXN0006034,CUST01102,Current,25-07-24 4:25,4,13130.76,Net Banking,Local ATM,Bengaluru,Bengaluru,Tablet,Success,0,30
TXN0006035,CUST01050,Salary,08-04-24 18:17,18,1016.16,Credit Card,Nykaa,Chennai,Chennai,Mobile,Success,0,9
TXN0006036,CUST00720,Current,27-12-24 1:24,1,40361.15,NEFT,Google Pay Merchant,Ahmedabad,Ahmedabad,Desktop,Success,0,27
TXN0006037,CUST00584,Salary,06-12-24 20:12,20,3751.41,Net Banking,BookMyShow,Pune,Pune,Mobile,Success,0,11
TXN0006038,CUST00265,Savings,23-01-24 10:19,10,8833.18,NEFT,Hospital,Lucknow,Lucknow,Desktop,Success,0,4
TXN0006039,CUST00388,Salary,03-12-24 12:55,12,3054.41,UPI,Pharmacy,Delhi,Delhi,POS Terminal,Success,0,4
TXN0006040,CUST00502,Current,05-04-24 10:07,10,14795.5,Net Banking,IRCTC,Pune,Pune,POS Terminal,Failed,0,20
TXN0006041,CUST00170,Savings,20-07-24 15:49,15,3351.19,NEFT,Unknown Merchant,Pune,Pune,POS Terminal,Success,0,20
TXN0006042,CUST01030,Savings,11-12-24 3:49,3,15305.36,Debit Card,IRCTC,Lucknow,Jaipur,Tablet,Success,0,44
TXN0006043,CUST01173,Current,18-03-24 15:13,15,10575.52,Debit Card,Amazon,Delhi,Delhi,Desktop,Success,0,7
TXN0006044,CUST00069,Salary,02-01-24 23:20,23,1714.4,NEFT,Google Pay Merchant,Mumbai,Mumbai,Tablet,Success,0,2
TXN0006045,CUST00701,Savings,30-08-24 17:22,17,3809.32,Credit Card,Electronics Store,Bengaluru,Bengaluru,POS Terminal,Success,0,8
TXN0006046,CUST00255,Salary,21-03-24 6:47,6,9540.09,Net Banking,Myntra,Jaipur,Jaipur,Tablet,Success,0,9
TXN0006047,CUST00078,Savings,17-03-24 1:18,1,750.3,Credit Card,PhonePe Merchant,Ahmedabad,Ahmedabad,POS Terminal,Success,0,28
TXN0006048,CUST00339,Salary,16-05-24 22:41,22,5569.35,Credit Card,PhonePe Merchant,Jaipur,Jaipur,Tablet,Success,0,4
TXN0006049,CUST00007,Salary,19-08-24 22:42,22,1833.55,Credit Card,Local ATM,Hyderabad,Hyderabad,Mobile,Success,0,2
TXN0006050,CUST00241,Savings,08-11-24 8:43,8,22783.1,Debit Card,Flipkart,Jaipur,Jaipur,Tablet,Success,0,8
TXN0006051,CUST00949,Current,15-02-24 14:56,14,50265.99,Credit Card,Amazon,Bhopal,Lucknow,Desktop,Success,0,21
TXN0006052,CUST00732,Savings,23-12-24 19:56,19,16277.32,Credit Card,Pharmacy,Ahmedabad,Ahmedabad,Mobile,Success,0,4
TXN0006053,CUST00046,Current,31-01-24 10:36,10,12710.41,Debit Card,PayTM Mall,Delhi,Delhi,Desktop,Success,0,2
